,Transition
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,-0.02863601245542678
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.01844884563563661
wavelet-HLL_glrlm_RunEntropy,-0.08126289734468994
wavelet-HLL_glrlm_RunLengthNonUniformity,-0.45492014967006444
wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.32275659052082994
wavelet-HLL_glrlm_RunPercentage,0.3160010241892217
wavelet-HLL_glrlm_RunVariance,-0.23655026778066138
wavelet-HLL_glrlm_ShortRunEmphasis,0.34732476539718826
wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.09500647907099156
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.04511957719690311
wavelet-HLL_glszm_GrayLevelNonUniformity,0.17154604515376826
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.0025394066848076634
wavelet-HLL_glszm_GrayLevelVariance,-0.16173350340637146
wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.01579252419190058
wavelet-HLL_glszm_LargeAreaEmphasis,-0.4387593294368752
wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,-0.4149863934015681
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,-0.2434617383758998
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,-0.08410212996941029
wavelet-HLL_glszm_SizeZoneNonUniformity,0.08569282555837598
wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,-0.08695721748255306
wavelet-HLL_glszm_SmallAreaEmphasis,-0.05650449659641352
wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,-0.028838534032934442
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,-0.05328248852457099
wavelet-HLL_glszm_ZoneEntropy,0.14236472279391357
wavelet-HLL_glszm_ZonePercentage,0.40785776974866955
wavelet-HLL_glszm_ZoneVariance,-0.46143687083259116
wavelet-HLL_ngtdm_Busyness,-0.25863474593007757
wavelet-HLL_ngtdm_Coarseness,0.5037753150348284
wavelet-HLL_ngtdm_Complexity,0.021735453305577204
wavelet-HLL_ngtdm_Contrast,-0.059231043562065634
wavelet-HLL_ngtdm_Strength,0.2568807491514346
wavelet-HLH_firstorder_10Percentile,-0.14264575085160902
wavelet-HLH_firstorder_90Percentile,0.18306896377370038
wavelet-HLH_firstorder_Energy,-0.20053441972187466
wavelet-HLH_firstorder_Entropy,-0.06538512800664784
wavelet-HLH_firstorder_InterquartileRange,0.15747421220214686
wavelet-HLH_firstorder_Kurtosis,-0.14258469263196075
wavelet-HLH_firstorder_Maximum,-0.09417999521753811
wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.15950782443576825
wavelet-HLH_firstorder_Mean,0.1367435766303949
wavelet-HLH_firstorder_Median,0.02721934246223732
wavelet-HLH_firstorder_Minimum,0.06678475505539104
wavelet-HLH_firstorder_Range,-0.09513497777986527
wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0.16184169016712724
wavelet-HLH_firstorder_RootMeanSquared,0.14318807538326483
wavelet-HLH_firstorder_Skewness,0.0742480035047042
wavelet-HLH_firstorder_TotalEnergy,-0.20053441972187466
wavelet-HLH_firstorder_Uniformity,0.10945475966103903
wavelet-HLH_firstorder_Variance,0.1284768903725118
wavelet-HLH_glcm_Autocorrelation,0.006870009618288192
wavelet-HLH_glcm_ClusterProminence,0.36238122335135164
wavelet-HLH_glcm_ClusterShade,-0.03746162896395919
wavelet-HLH_glcm_ClusterTendency,0.3706866894434768
wavelet-HLH_glcm_Contrast,-0.37526311310197746
wavelet-HLH_glcm_Correlation,0.37350834693784607
wavelet-HLH_glcm_DifferenceAverage,-0.37489559837895786
wavelet-HLH_glcm_DifferenceEntropy,-0.15808104583656948
wavelet-HLH_glcm_DifferenceVariance,-0.1529214871291767
wavelet-HLH_glcm_Id,0.3747305531309599
wavelet-HLH_glcm_Idm,0.37479913512953184
wavelet-HLH_glcm_Idmn,-0.015355794732815536
wavelet-HLH_glcm_Idn,0.01880892629372502
wavelet-HLH_glcm_Imc1,-0.1460801011317051
wavelet-HLH_glcm_Imc2,-0.0019309887941736828
wavelet-HLH_glcm_InverseVariance,-0.3744166917097933
wavelet-HLH_glcm_JointAverage,0.004974018982771632
wavelet-HLH_glcm_JointEnergy,0.18628647701359222
wavelet-HLH_glcm_JointEntropy,-0.1704970689992828
wavelet-HLH_glcm_MCC,0.0009179275998535435
wavelet-HLH_glcm_MaximumProbability,0.20602542249204012
wavelet-HLH_glcm_SumAverage,0.004974018982771612
wavelet-HLH_glcm_SumEntropy,0.35599149956311305
wavelet-HLH_glcm_SumSquares,-0.14489942204029196
wavelet-HLH_gldm_DependenceEntropy,0.5467056992047493
wavelet-HLH_gldm_DependenceNonUniformity,-0.5399158240501524
wavelet-HLH_gldm_DependenceNonUniformityNormalized,-0.5751441848263736
wavelet-HLH_gldm_DependenceVariance,0.5528707894755468
wavelet-HLH_gldm_GrayLevelNonUniformity,-0.5033218621451461
wavelet-HLH_gldm_GrayLevelVariance,-0.08171728204804957
wavelet-HLH_gldm_HighGrayLevelEmphasis,0.0038218935878218045
wavelet-HLH_gldm_LargeDependenceEmphasis,-0.4077102797448615
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,-0.06479345127394912
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,-0.15766539604704163
wavelet-HLH_gldm_LowGrayLevelEmphasis,-0.004963432838125709
wavelet-HLH_gldm_SmallDependenceEmphasis,0.552639950201983
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.3250588579406012
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.4339174582502141
wavelet-HLH_glrlm_GrayLevelNonUniformity,-0.49448445782840844
wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.18925181518698167
wavelet-HLH_glrlm_GrayLevelVariance,-0.0864280017848368
wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.0030919245823804093
wavelet-HLH_glrlm_LongRunEmphasis,-0.4056769166738998
wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,-0.07921588006420398
wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,-0.17975140779713414
wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,-0.0032056590168680218
wavelet-HLH_glrlm_RunEntropy,-0.46268348905440415
wavelet-HLH_glrlm_RunLengthNonUniformity,-0.47227404618051777
wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.4993359919030294
wavelet-HLH_glrlm_RunPercentage,0.4675379523606975
wavelet-HLH_glrlm_RunVariance,-0.3340318536283676
wavelet-HLH_glrlm_ShortRunEmphasis,0.4981855545428938
wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.04139558926497994
wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.07932588480310976
wavelet-HLH_glszm_GrayLevelNonUniformity,0.3623357746127696
wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,-0.038425289554538576
wavelet-HLH_glszm_GrayLevelVariance,-0.03406469493144374
wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.04161650756435673
wavelet-HLH_glszm_LargeAreaEmphasis,-0.5025337332766259
wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,-0.4297300467377065
wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,-0.49665620856595843
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,-0.0816499435114427
wavelet-HLH_glszm_SizeZoneNonUniformity,0.2495296536585645
wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.017611856506478053
wavelet-HLH_glszm_SmallAreaEmphasis,0.04940278527831001
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.07458327654635684
wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,-0.04674843620879894
wavelet-HLH_glszm_ZoneEntropy,0.17641526237088093
wavelet-HLH_glszm_ZonePercentage,0.4718096010572309
wavelet-HLH_glszm_ZoneVariance,-0.5372562249388348
wavelet-HLH_ngtdm_Busyness,-0.31720768140821487
wavelet-HLH_ngtdm_Coarseness,0.4978897017739091
wavelet-HLH_ngtdm_Complexity,-0.07040080572888507
wavelet-HLH_ngtdm_Contrast,0.020068350238634982
wavelet-HLH_ngtdm_Strength,0.12001402964087367
wavelet-HHL_firstorder_10Percentile,0.02804139023059841
wavelet-HHL_firstorder_90Percentile,0.06249901390487671
wavelet-HHL_firstorder_Energy,-0.22824050985642733
wavelet-HHL_firstorder_Entropy,-0.11438708354317986
wavelet-HHL_firstorder_InterquartileRange,0.024266119785174553
wavelet-HHL_firstorder_Kurtosis,-0.1341851360798451
wavelet-HHL_firstorder_Maximum,-0.10097461074360327
wavelet-HHL_firstorder_MeanAbsoluteDeviation,-0.0031137845172033033
wavelet-HHL_firstorder_Mean,0.21549512336203694
wavelet-HHL_firstorder_Median,0.23141757169424151
wavelet-HHL_firstorder_Minimum,0.08382355867235812
wavelet-HHL_firstorder_Range,-0.09731156446764223
wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.02260541266906628
wavelet-HHL_firstorder_RootMeanSquared,-0.02697731363570563
wavelet-HHL_firstorder_Skewness,-0.02018697206472699
wavelet-HHL_firstorder_TotalEnergy,-0.22824050985642733
wavelet-HHL_firstorder_Uniformity,0.13814833491481923
wavelet-HHL_firstorder_Variance,-0.03886300042079209
wavelet-HHL_glcm_Autocorrelation,-0.035655265095084196
wavelet-HHL_glcm_ClusterProminence,0.06112002613860709
wavelet-HHL_glcm_ClusterShade,-0.14895709105260893
wavelet-HHL_glcm_ClusterTendency,0.1574867356370854
wavelet-HHL_glcm_Contrast,-0.1749446789639974
wavelet-HHL_glcm_Correlation,0.16941750926166546
wavelet-HHL_glcm_DifferenceAverage,-0.1725350350017176
wavelet-HHL_glcm_DifferenceEntropy,-0.056968628049951106
wavelet-HHL_glcm_DifferenceVariance,-0.05136414745978593
wavelet-HHL_glcm_Id,0.1714950992435685
wavelet-HHL_glcm_Idm,0.17186854930377304
wavelet-HHL_glcm_Idmn,-0.053253312895140424
wavelet-HHL_glcm_Idn,-0.0477538063471332
wavelet-HHL_glcm_Imc1,-0.025283468694187426
wavelet-HHL_glcm_Imc2,0.03326940331262921
wavelet-HHL_glcm_InverseVariance,-0.16968036973877637
wavelet-HHL_glcm_JointAverage,-0.03430905270899464
wavelet-HHL_glcm_JointEnergy,0.04048942941504079
wavelet-HHL_glcm_JointEntropy,-0.07800102816318723
wavelet-HHL_glcm_MCC,0.01485543299457512
wavelet-HHL_glcm_MaximumProbability,0.03724475863602534
wavelet-HHL_glcm_SumAverage,-0.03430905270899461
wavelet-HHL_glcm_SumEntropy,0.091625452739866
wavelet-HHL_glcm_SumSquares,-0.1099008430808908
wavelet-HHL_gldm_DependenceEntropy,0.5002212977497599
wavelet-HHL_gldm_DependenceNonUniformity,-0.5363077358396608
wavelet-HHL_gldm_DependenceNonUniformityNormalized,-0.5227309444373673
wavelet-HHL_gldm_DependenceVariance,0.4689012389552775
wavelet-HHL_gldm_GrayLevelNonUniformity,-0.5026141369947588
wavelet-HHL_gldm_GrayLevelVariance,-0.12050770763958647
wavelet-HHL_gldm_HighGrayLevelEmphasis,-0.03323717909958829
wavelet-HHL_gldm_LargeDependenceEmphasis,-0.2329597193843562
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,-0.07073275205214505
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.00261317645225147
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.0264923710446749
wavelet-HHL_gldm_SmallDependenceEmphasis,0.5005654293377212
wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.06755518175654432
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.1644596924449479
wavelet-HHL_glrlm_GrayLevelNonUniformity,-0.4906519656312578
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.203706294189384
wavelet-HHL_glrlm_GrayLevelVariance,-0.13840126416798004
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,-0.03275288295721931
wavelet-HHL_glrlm_LongRunEmphasis,-0.23355704711592443
wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,-0.08597771056287556
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,-0.024173811654395597
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.025540031496843956
wavelet-HHL_glrlm_RunEntropy,-0.3412303287886254
wavelet-HHL_glrlm_RunLengthNonUniformity,-0.47507086306693913
wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.35800410588888504
wavelet-HHL_glrlm_RunPercentage,0.29058518524143756
wavelet-HHL_glrlm_RunVariance,-0.22366497203083271
wavelet-HHL_glrlm_ShortRunEmphasis,0.27639597899209317
wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,-0.01638781660013472
wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.04104838013692474
wavelet-HHL_glszm_GrayLevelNonUniformity,0.24284741149120664
wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.11372737309751085
wavelet-HHL_glszm_GrayLevelVariance,-0.13818668297100742
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,-0.05524001258339032
wavelet-HHL_glszm_LargeAreaEmphasis,-0.4404422184600832
wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,-0.3576712123619689
wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,-0.27907367695786167
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.04342051651091679
wavelet-HHL_glszm_SizeZoneNonUniformity,0.1414694059577919
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.03521320876634774
wavelet-HHL_glszm_SmallAreaEmphasis,0.072937833560634
wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,-0.01694326155198166
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.0640769224715731
wavelet-HHL_glszm_ZoneEntropy,-0.006491432406910404
wavelet-HHL_glszm_ZonePercentage,0.3968567524654479
wavelet-HHL_glszm_ZoneVariance,-0.4791405940041512
wavelet-HHL_ngtdm_Busyness,-0.09265063271788611
wavelet-HHL_ngtdm_Coarseness,0.49383676263867743
wavelet-HHL_ngtdm_Complexity,-0.08477522229253166
wavelet-HHL_ngtdm_Contrast,0.0468444276830644
wavelet-HHL_ngtdm_Strength,0.03987434061139193
wavelet-HHH_firstorder_10Percentile,0.011706484419644796
wavelet-HHH_firstorder_90Percentile,-0.016651184446043278
wavelet-HHH_firstorder_Energy,-0.22657767376350846
wavelet-HHH_firstorder_Entropy,-0.1269722263697298
wavelet-HHH_firstorder_InterquartileRange,-0.008087411161873809
wavelet-HHH_firstorder_Kurtosis,0.024296230747768058
wavelet-HHH_firstorder_Maximum,-0.05832017459816185
wavelet-HHH_firstorder_MeanAbsoluteDeviation,-0.013223545163802284
wavelet-HHH_firstorder_Mean,-0.14167632427998703
wavelet-HHH_firstorder_Median,-0.1247849408465538
wavelet-HHH_firstorder_Minimum,0.013386675278575884
wavelet-HHH_firstorder_Range,-0.037969966963275946
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,-0.011314621102250984
wavelet-HHH_firstorder_RootMeanSquared,-0.01298274113904409
wavelet-HHH_firstorder_Skewness,-0.07398768780133379
wavelet-HHH_firstorder_TotalEnergy,-0.22657767376350846
wavelet-HHH_firstorder_Uniformity,0.1269731270788595
wavelet-HHH_firstorder_Variance,-0.025305590718067972
wavelet-HHH_glcm_Autocorrelation,-0.06967598051486064
wavelet-HHH_glcm_ClusterProminence,0.07845013557416174
wavelet-HHH_glcm_ClusterShade,0.08682234280828344
wavelet-HHH_glcm_ClusterTendency,0.0784494177334694
wavelet-HHH_glcm_Contrast,-0.07999148208744167
wavelet-HHH_glcm_Correlation,0.0792279626041885
wavelet-HHH_glcm_DifferenceAverage,-0.07999148208744167
wavelet-HHH_glcm_DifferenceEntropy,-0.001212369546396272
wavelet-HHH_glcm_DifferenceVariance,-0.0018360041325911907
wavelet-HHH_glcm_Id,0.07999148208744056
wavelet-HHH_glcm_Idm,0.07999148208744056
wavelet-HHH_glcm_Idmn,0.07999148208741877
wavelet-HHH_glcm_Idn,0.07999148208744228
wavelet-HHH_glcm_Imc1,-0.0012403316799246746
wavelet-HHH_glcm_Imc2,0.02902518302501554
wavelet-HHH_glcm_InverseVariance,-0.07999148208744167
wavelet-HHH_glcm_JointAverage,-0.08508895471959317
wavelet-HHH_glcm_JointEnergy,0.00867032345707791
wavelet-HHH_glcm_JointEntropy,-0.008003774181017673
wavelet-HHH_glcm_MCC,0.028265302148859448
wavelet-HHH_glcm_MaximumProbability,0.05666425271452841
wavelet-HHH_glcm_SumAverage,-0.08508895471959278
wavelet-HHH_glcm_SumEntropy,0.07478224111528466
wavelet-HHH_glcm_SumSquares,-0.07592013939973996
wavelet-HHH_gldm_DependenceEntropy,0.531221291419014
wavelet-HHH_gldm_DependenceNonUniformity,-0.5280878563313677
wavelet-HHH_gldm_DependenceNonUniformityNormalized,-0.5511761700006421
wavelet-HHH_gldm_DependenceVariance,0.5217202514381407
wavelet-HHH_gldm_GrayLevelNonUniformity,-0.5032637449846266
wavelet-HHH_gldm_GrayLevelVariance,-0.12697312707914168
wavelet-HHH_gldm_HighGrayLevelEmphasis,-0.13595984682267542
wavelet-HHH_gldm_LargeDependenceEmphasis,-0.4890014114481658
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,-0.4788519731934128
wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,-0.45281246935763286
wavelet-HHH_gldm_LowGrayLevelEmphasis,0.13595984682267534
wavelet-HHH_gldm_SmallDependenceEmphasis,0.5647762708407712
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.5604190822853404
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.553220836237144
wavelet-HHH_glrlm_GrayLevelNonUniformity,-0.489932010902207
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.1852412380514721
wavelet-HHH_glrlm_GrayLevelVariance,-0.1852412380518991
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,-0.1476476400151718
wavelet-HHH_glrlm_LongRunEmphasis,-0.47489898709142897
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,-0.4724731605296311
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,-0.45894142709222696
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.14764764001517164
wavelet-HHH_glrlm_RunEntropy,-0.5129225441689105
wavelet-HHH_glrlm_RunLengthNonUniformity,-0.4612043316791382
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.5350113137458233
wavelet-HHH_glrlm_RunPercentage,0.5132749252297581
wavelet-HHH_glrlm_RunVariance,-0.42960228126886835
wavelet-HHH_glrlm_ShortRunEmphasis,0.5413560084262914
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.5131311449314279
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.5125410699081558
wavelet-HHH_glszm_GrayLevelNonUniformity,0.40146786501297
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.029397840620266392
wavelet-HHH_glszm_GrayLevelVariance,-0.029397840620266864
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.024351004388538832
wavelet-HHH_glszm_LargeAreaEmphasis,-0.5235232599446192
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,-0.5241223275444705
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,-0.5227614845052554
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,-0.024351004388538825
wavelet-HHH_glszm_SizeZoneNonUniformity,0.29507313505471455
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.07834754603438907
wavelet-HHH_glszm_SmallAreaEmphasis,0.2146171359764207
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.17762785721461208
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.14112705666309572
wavelet-HHH_glszm_ZoneEntropy,0.26988514715692835
wavelet-HHH_glszm_ZonePercentage,0.5024695259165012
wavelet-HHH_glszm_ZoneVariance,-0.44976487506944157
wavelet-HHH_ngtdm_Busyness,-0.4784164199535601
wavelet-HHH_ngtdm_Coarseness,0.4926724476076611
wavelet-HHH_ngtdm_Complexity,-0.05339202385511543
wavelet-HHH_ngtdm_Contrast,-0.05484509203576279
wavelet-HHH_ngtdm_Strength,0.49268142722795244
wavelet-LLL_firstorder_10Percentile,-0.4969728235474621
wavelet-LLL_firstorder_90Percentile,-0.19668714176710048
wavelet-LLL_firstorder_Energy,-0.5500994602875249
wavelet-LLL_firstorder_Entropy,0.48238477635425875
wavelet-LLL_firstorder_InterquartileRange,0.4873995006570243
wavelet-LLL_firstorder_Kurtosis,-0.07064101205962506
wavelet-LLL_firstorder_Maximum,0.014341167551487344
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.4676340540395669
wavelet-LLL_firstorder_Mean,-0.424301464410201
wavelet-LLL_firstorder_Median,-0.3145040382367859
wavelet-LLL_firstorder_Minimum,-0.2699474669678905
wavelet-LLL_firstorder_Range,0.23119844606769102
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.4863685459225128
wavelet-LLL_firstorder_RootMeanSquared,-0.3974248794131075
wavelet-LLL_firstorder_Skewness,-0.2607803527910492
wavelet-LLL_firstorder_TotalEnergy,-0.5500994602875249
wavelet-LLL_firstorder_Uniformity,-0.5022374149639092
wavelet-LLL_firstorder_Variance,0.4247106374555225
wavelet-LLL_glcm_Autocorrelation,0.15273151858312428
wavelet-LLL_glcm_ClusterProminence,0.2949205712539171
wavelet-LLL_glcm_ClusterShade,-0.3176188811762713
wavelet-LLL_glcm_ClusterTendency,0.3929731851160314
wavelet-LLL_glcm_Contrast,0.5179420695464241
wavelet-LLL_glcm_Correlation,0.22589979872227564
wavelet-LLL_glcm_DifferenceAverage,0.5371701959789462
wavelet-LLL_glcm_DifferenceEntropy,0.5284942307224351
wavelet-LLL_glcm_DifferenceVariance,0.48799840363343444
wavelet-LLL_glcm_Id,-0.5424674326283028
wavelet-LLL_glcm_Idm,-0.5424217492571215
wavelet-LLL_glcm_Idmn,-0.31017119888995603
wavelet-LLL_glcm_Idn,-0.3730312188657012
wavelet-LLL_glcm_Imc1,-0.04071305077647498
wavelet-LLL_glcm_Imc2,0.2225559139163819
wavelet-LLL_glcm_InverseVariance,0.2220918225464557
wavelet-LLL_glcm_JointAverage,0.14522879583706527
wavelet-LLL_glcm_JointEnergy,-0.5052138244458321
wavelet-LLL_glcm_JointEntropy,0.5020734961832056
wavelet-LLL_glcm_MCC,0.2471492126247002
wavelet-LLL_glcm_MaximumProbability,-0.3563077005837223
wavelet-LLL_glcm_SumAverage,0.1452287958370652
wavelet-LLL_glcm_SumEntropy,0.45794941795786365
wavelet-LLL_glcm_SumSquares,0.4170311147828895
wavelet-LLL_gldm_DependenceEntropy,0.27930294329757704
wavelet-LLL_gldm_DependenceNonUniformity,-0.21545478615019215
wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.5266391851185644
wavelet-LLL_gldm_DependenceVariance,-0.4157303333179751
wavelet-LLL_gldm_GrayLevelNonUniformity,-0.5820051589077545
wavelet-LLL_gldm_GrayLevelVariance,0.4234454621190552
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.15449163418299974
wavelet-LLL_gldm_LargeDependenceEmphasis,-0.5540008267677491
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,-0.16996020959150931
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,-0.34397309406909926
wavelet-LLL_gldm_LowGrayLevelEmphasis,-0.023260306613699676
wavelet-LLL_gldm_SmallDependenceEmphasis,0.574087431690889
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.41221625826068603
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.2594688137769408
wavelet-LLL_glrlm_GrayLevelNonUniformity,-0.5527467791001368
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,-0.47679554088326254
wavelet-LLL_glrlm_GrayLevelVariance,0.4059725681855661
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.1385320303433547
wavelet-LLL_glrlm_LongRunEmphasis,-0.5515325750696058
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,-0.16428331417287656
wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,-0.28448283925847084
wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,-0.010959169926800991
wavelet-LLL_glrlm_RunEntropy,0.05801127172064354
wavelet-LLL_glrlm_RunLengthNonUniformity,-0.13220759307734603
wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.577548001715242
wavelet-LLL_glrlm_RunPercentage,0.571413731403214
wavelet-LLL_glrlm_RunVariance,-0.5264821145308671
wavelet-LLL_glrlm_ShortRunEmphasis,0.5790438436238582
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.20704951248892867
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.06369265974773206
wavelet-LLL_glszm_GrayLevelNonUniformity,-0.0657298844884235
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,-0.4179061325073293
wavelet-LLL_glszm_GrayLevelVariance,0.12491719623875448
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.11024761498505986
wavelet-LLL_glszm_LargeAreaEmphasis,-0.5858748753123891
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,-0.5103096905452981
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,-0.466593823031721
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,-0.04277105257025555
wavelet-LLL_glszm_SizeZoneNonUniformity,0.26414008402314065
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.10927698017659901
wavelet-LLL_glszm_SmallAreaEmphasis,0.10567562959948268
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.1487295649805877
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,-0.06272016015874889
wavelet-LLL_glszm_ZoneEntropy,0.2548513648117549
wavelet-LLL_glszm_ZonePercentage,0.5488470835801104
wavelet-LLL_glszm_ZoneVariance,-0.5859588570309017
wavelet-LLL_ngtdm_Busyness,-0.33091754204916635
wavelet-LLL_ngtdm_Coarseness,0.48430740487511
wavelet-LLL_ngtdm_Complexity,0.33961140186053845
wavelet-LLL_ngtdm_Contrast,0.43779572069207134
wavelet-LLL_ngtdm_Strength,0.32210530031754225
log-sigma-1-0-mm-3D_firstorder_10Percentile,-0.38995701350256734
log-sigma-1-0-mm-3D_firstorder_90Percentile,0.1972410509187348
log-sigma-1-0-mm-3D_firstorder_Energy,0.16580570559743185
log-sigma-1-0-mm-3D_firstorder_Entropy,0.23869192781710336
log-sigma-1-0-mm-3D_firstorder_InterquartileRange,0.4980223423266952
log-sigma-1-0-mm-3D_firstorder_Kurtosis,-0.1694580428027923
log-sigma-1-0-mm-3D_firstorder_Maximum,0.11600899113469922
log-sigma-1-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.5024792930952587
log-sigma-1-0-mm-3D_firstorder_Mean,-0.3011461521302267
log-sigma-1-0-mm-3D_firstorder_Median,-0.36828268959782445
log-sigma-1-0-mm-3D_firstorder_Minimum,-0.2296546077853773
log-sigma-1-0-mm-3D_firstorder_Range,0.238070532793056
log-sigma-1-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.49705435917962476
log-sigma-1-0-mm-3D_firstorder_RootMeanSquared,0.49398116192290875
